RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31
395125,273,"State College, PA",msa,PA,279450.0,303533.0,306883.0,304033.0,290917.0,290250.0,283583.0,272617.0,264117.0,252050.0,260217.0,275400.0,299833.0,316667.0,320333.0,319500.0,313800.0,309800.0,304367.0,294567.0,281900.0,273650.0,272483.0,282483.0,294633.0,314417.0,319750.0,323117.0,316817.0,318483.0,315483.0,313233.0,308383.0,304683.0,299100.0,300617.0,313650.0,324667.0,333000.0,326633.0,314933.0,296600.0,281600.0,274633.0,272933.0,276117.0,286117.0,307483.0,315983.0,326283.0,321617.0,334967.0,334667.0,340483.0,335483.0,339117.0,324950.0,306583.0,289917.0,298233.0,318233.0,343267.0,367800.0,380667.0,383000.0,375150.0,377317.0,378317.0,366633.0,346633.0
394453,277,"Chambersburg, PA",msa,PA,183933.0,187267.0,189133.0,190100.0,191800.0,193883.0,197050.0,198383.0,197767.0,195300.0,193933.0,195600.0,196600.0,198633.0,201967.0,203600.0,204933.0,201600.0,204133.0,205783.0,209483.0,208617.0,208600.0,208750.0,210450.0,214317.0,215500.0,217167.0,218300.0,219933.0,219900.0,214900.0,213267.0,211600.0,215800.0,219133.0,222167.0,224333.0,224333.0,224667.0,224967.0,223267.0,223233.0,216600.0,213267.0,209933.0,214067.0,220733.0,227400.0,236600.0,249933.0,259933.0,259933.0,253267.0,249933.0,249900.0,254900.0,259933.0,266600.0,269933.0,276597.0,279630.0,281297.0,284633.0,288267.0,291617.0,288283.0,284983.0,280000.0,274967.0
395000,304,"Pottsville, PA",msa,PA,79800.0,81600.0,84950.0,88250.0,90617.0,90217.0,90150.0,91117.0,91433.0,90617.0,89883.0,89950.0,92500.0,98267.0,106633.0,114967.0,118967.0,117300.0,111167.0,103500.0,101500.0,104000.0,107633.0,106283.0,108250.0,108283.0,118267.0,121633.0,123300.0,113333.0,105000.0,99999.0,99816.0,98116.0,94783.0,89133.0,89667.0,89633.0,92133.0,94967.0,105667.0,114000.0,117833.0,117167.0,112333.0,102000.0,95233.0,95033.0,106533.0,113267.0,121633.0,123300.0,124983.0,123300.0,121633.0,119283.0,115783.0,115750.0,116433.0,119950.0,119983.0,116667.0,116633.0,116600.0,121600.0,122267.0,122300.0,120633.0,122750.0,125900.0
394783,306,"Lebanon, PA",msa,PA,170550.0,171150.0,174700.0,180200.0,186267.0,189633.0,189933.0,187033.0,182033.0,175367.0,172450.0,175783.0,180783.0,184949.0,187933.0,196116.0,200800.0,202483.0,201000.0,203667.0,203967.0,200600.0,197750.0,196117.0,201117.0,204967.0,206600.0,201600.0,201600.0,203267.0,204950.0,201583.0,198283.0,193450.0,197133.0,198783.0,203600.0,199950.0,206633.0,215967.0,219267.0,213417.0,203750.0,200433.0,199617.0,200817.0,203317.0,207967.0,213617.0,221100.0,231600.0,241783.0,248483.0,249982.0,246632.0,244965.0,238317.0,243333.0,243333.0,253083.0,245583.0,247250.0,252500.0,270817.0,279117.0,285783.0,278267.0,275783.0,257867.0,252867.0
394727,322,"Johnstown, PA",msa,PA,74733.0,76567.0,78267.0,80633.0,80667.0,80633.0,79933.0,79900.0,78767.0,77117.0,77117.0,76617.0,78267.0,81600.0,86567.0,91233.0,91233.0,90433.0,87300.0,86417.0,86417.0,87417.0,85417.0,82583.0,79317.0,78483.0,79650.0,81383.0,82767.0,83267.0,84133.0,83133.0,83050.0,82883.0,84583.0,83300.0,80600.0,78750.0,80867.0,88533.0,98683.0,101600.0,99467.0,93500.0,92667.0,91467.0,90217.0,89350.0,91017.0,94833.0,101500.0,101533.0,104933.0,105267.0,113100.0,116433.0,116133.0,108217.0,96567.0,89867.0,91450.0,93533.0,93967.0,93800.0,96217.0,97467.0,99467.0,101650.0,103300.0,101617.0
394321,340,"Altoona, PA",msa,PA,122683.0,122683.0,124383.0,128267.0,129967.0,131633.0,131667.0,131633.0,128300.0,127967.0,126333.0,128000.0,128667.0,133567.0,135233.0,134867.0,131600.0,129900.0,128267.0,126633.0,124967.0,124933.0,124908.0,124908.0,126575.0,128600.0,132267.0,134100.0,140183.0,143550.0,143400.0,138650.0,134950.0,136600.0,138267.0,136633.0,136667.0,137483.0,140817.0,140783.0,143267.0,144933.0,146633.0,146667.0,146633.0,138300.0,131600.0,128300.0,138267.0,144933.0,148267.0,146967.0,146817.0,145117.0,143083.0,142017.0,147717.0,151083.0,151817.0,146117.0,149117.0,152967.0,159333.0,159333.0,165967.0,169633.0,171600.0,163283.0,155117.0,147967.0
395225,359,"Williamsport, PA",msa,PA,162867.0,167467.0,170800.0,172767.0,173167.0,176483.0,175900.0,172917.0,167783.0,166633.0,164617.0,162800.0,159300.0,161633.0,164967.0,168633.0,169667.0,169000.0,167333.0,165633.0,163167.0,160650.0,158783.0,159733.0,160550.0,160783.0,159933.0,162800.0,169433.0,175133.0,177267.0,174801.0,174101.0,173302.0,174118.0,175784.0,181583.0,186183.0,191383.0,193050.0,193433.0,189917.0,186617.0,184950.0,183267.0,178233.0,173083.0,172933.0,176267.0,182200.0,188717.0,203750.0,216333.0,219967.0,218300.0,214967.0,214133.0,210800.0,205767.0,203267.0,204917.0,211583.0,221583.0,228233.0,231567.0,234900.0,236550.0,241550.0,244450.0,246817.0
394630,382,"Gettysburg, PA",msa,PA,214900.0,219900.0,227433.0,229100.0,230750.0,231113.0,229479.0,227829.0,223267.0,218267.0,214498.0,212832.0,219465.0,224900.0,233233.0,235267.0,238600.0,238600.0,238233.0,236600.0,234267.0,234300.0,235600.0,237933.0,241233.0,241567.0,243217.0,244883.0,248217.0,248267.0,249933.0,253300.0,254633.0,252983.0,249317.0,249467.0,248233.0,248567.0,255383.0,259933.0,263267.0,254967.0,251667.0,251467.0,254783.0,256417.0,259917.0,263267.0,270633.0,276667.0,283333.0,285983.0,281617.0,279917.0,284600.0,287933.0,284633.0,277450.0,272450.0,281450.0,287267.0,305633.0,311633.0,321667.0,323300.0,336600.0,348233.0,354100.0,347550.0,333400.0
395140,415,"Sunbury, PA",msa,PA,101750.0,104100.0,109800.0,115950.0,117617.0,116950.0,115317.0,116633.0,115950.0,115950.0,115950.0,119933.0,123233.0,126600.0,131117.0,132783.0,132783.0,128267.0,124267.0,117567.0,113267.0,110600.0,110600.0,106267.0,109300.0,112613.0,119680.0,126646.0,133350.0,139850.0,136533.0,131533.0,121600.0,111617.0,105783.0,102300.0,107800.0,118550.0,132367.0,143500.0,140900.0,132400.0,115433.0,104767.0,97933.0,96600.0,94883.0,91483.0,91483.0,96480.0,104880.0,119847.0,126567.0,132933.0,128300.0,123917.0,121733.0,117067.0,118967.0,119783.0,123267.0,124117.0,128650.0,135233.0,140200.0,127367.0,126967.0,130000.0,143667.0,143500.0
394907,427,"New Castle, PA",msa,PA,83067.0,83100.0,86433.0,88267.0,91567.0,94900.0,94933.0,94467.0,94219.0,97386.0,96636.0,95217.0,95350.0,97367.0,97933.0,95467.0,94450.0,93883.0,93017.0,94433.0,94467.0,94983.0,91900.0,90200.0,91367.0,94183.0,97367.0,98683.0,99200.0,96017.0,101350.0,100017.0,100017.0,93383.0,91600.0,93283.0,99950.0,108317.0,123333.0,126667.0,128300.0,121633.0,119739.0,121405.0,121177.0,120555.0,115555.0,115783.0,123300.0,134967.0,144933.0,148233.0,144933.0,140800.0,130833.0,127500.0,123333.0,124150.0,122450.0,120750.0,119900.0,123233.0,124933.0,128267.0,129967.0,133300.0,133000.0,128000.0,124633.0,126300.0
394847,431,"Meadville, PA",msa,PA,118250.0,119383.0,119383.0,119533.0,119533.0,122633.0,126033.0,129400.0,129933.0,129966.0,129967.0,129633.0,129600.0,129600.0,128300.0,128333.0,128333.0,130000.0,129983.0,129967.0,129933.0,129783.0,129633.0,129567.0,129700.0,129867.0,131433.0,133133.0,135467.0,136333.0,135817.0,133483.0,131117.0,129867.0,129833.0,130933.0,128833.0,128017.0,131950.0,139150.0,145833.0,145167.0,146767.0,147267.0,147917.0,144300.0,139633.0,134567.0,133183.0,137783.0,142850.0,150250.0,153800.0,157467.0,163400.0,167333.0,173333.0,173400.0,172667.0,166650.0,166617.0,168600.0,179933.0,182433.0,186433.0,178133.0,170167.0,162133.0,160433.0,159850.0
